time,ASSAM_perc,BIHAR_perc,CHHATTISGARH_perc,GUJARAT_perc,HARYANA_perc,JHARKHAND_perc,KERALA_perc,KARNATAKA_perc,MAHARASHTRA_perc,MADHYA PRADESH_perc,ORISSA_perc,PUNJAB_perc,TAMIL NADU_perc,TRIPURA_perc,UTTAR PRADESH_perc,WEST BENGAL_perc
2017-04-12,0.0,0.0,0.018448923812777587,0.014576927457009453,0.0,0.0,0.08586721330144631,0.06138253046350074,0.0,0.019473864024598567,0.24199977223550848,0.0,0.32069240405420796,0.0,0.021751508939756293,0.21580685571119462
2017-04-13,0.0,0.0,0.011399864747367405,0.01111003767751908,0.0,0.0,0.07293981257849483,0.07361607574147426,0.0,0.026277654332914693,0.25582069365278715,0.0,0.30847261134189935,0.0,0.014298135445850643,0.2260651144816926
2017-04-14,0.0,0.0,0.009892628785136928,0.016527928580045845,0.0,0.0,0.017854988539027627,0.10592351308963686,0.0,0.020147183013632525,0.3201833755579684,0.0,0.21860296778863555,0.0,0.01737242128121607,0.2734949933647002
2017-04-15,0.0,0.0,0.006364359586316627,0.024093647005341515,0.0,0.0,0.06750767132628707,0.08069098761222866,0.0,0.03136720081827481,0.28412319581770656,0.0,0.2807137174678941,0.0,0.008069098761222866,0.2170701216047278
2017-04-16,0.0,0.0,0.006078576723498888,0.01541882876204596,0.0,0.0,0.0413639733135656,0.08510007412898443,0.0,0.02357301704966642,0.3476649369903632,0.0,0.21927353595255744,0.0,0.005485544848035582,0.2560415122312824
2017-04-17,0.0,0.0,0.00771074294050224,0.02677920183390643,0.0,0.0,0.09565489215379806,0.07908721475461082,0.0,0.021569240387621133,0.23496926122746692,0.0,0.29269563405230803,0.0,0.013858497447118891,0.2276753152026675
2017-04-18,0.0,0.0,0.009074090388512025,0.033565324641000795,0.0,0.0,0.0999911902035063,0.09241476521892344,0.0,0.02140780547969342,0.21081843009426482,0.0,0.2767157078671483,0.0,0.014712360144480663,0.24130032596247028
2017-04-19,0.0,0.0,0.010316815597075549,0.04695369618196588,0.0,0.0,0.0983753046303818,0.07489845653939886,0.0,0.01933387489845654,0.20479285134037367,0.0,0.2859463850528026,0.0,0.012428919577579203,0.2469536961819659
2017-04-20,0.0,0.0,0.008155684754521964,0.036902454780361756,0.0,0.0,0.12645348837209303,0.08850129198966408,0.0,0.02406330749354005,0.20195413436692505,0.0,0.2464470284237726,0.0,0.01744186046511628,0.25008074935400515
2017-04-21,0.0,0.0,0.006171133830708299,0.04200055263885051,0.0,0.0,0.14055448098001289,0.08344846642718984,0.0,0.020908169844340057,0.1700285530072764,0.0,0.27245095330201713,0.0,0.018052869116698903,0.24638482085290597
2017-04-22,0.0,0.0,0.011372593176444094,0.05663776601734039,0.0,0.0,0.11406373156176107,0.10100213939871636,0.0,0.025897984461209323,0.16980069811958112,0.0,0.26798783920729646,0.0,0.017903389257966446,0.23533385879968471
2017-04-23,0.0,0.0,0.007453013609850939,0.06140635126377187,0.0,0.0,0.12005832793259884,0.08554763447828904,0.0,0.03904731043421905,0.19507453013609852,0.0,0.21613739468567725,0.0,0.007939079714841219,0.26733635774465325
2017-04-24,0.0,0.0,0.01736638003709324,0.048052604957005564,0.0,0.0,0.18125105378519643,0.10183780138256618,0.0,0.02158152082279548,0.08952959028831563,0.0,0.35643230483898164,0.0,0.007250042151407857,0.17669870173663801
2017-04-25,0.0,0.0,0.013568521031207599,0.029850746268656716,0.0,0.0,0.2568973315241972,0.10945273631840796,0.0,0.01922207146087743,0.08050655811849841,0.0,0.36974219810040704,0.0,0.030529172320217096,0.09023066485753053
2017-04-26,0.0,0.0,0.04320469798657718,0.04278523489932886,0.0,0.0,0.20847315436241612,0.21728187919463088,0.0,0.028523489932885907,0.028523489932885907,0.0,0.3309563758389262,0.0,0.015939597315436243,0.08431208053691275
2017-04-27,0.0,0.0,0.019056261343012703,0.0852994555353902,0.0,0.0,0.1515426497277677,0.24954627949183303,0.0,0.04083484573502722,0.08439201451905626,0.0,0.19147005444646098,0.0,0.03357531760435572,0.1442831215970962
2017-04-28,0.0,0.0,0.056790123456790124,0.09382716049382717,0.0,0.0,0.17160493827160495,0.17901234567901234,0.0,0.050617283950617285,0.18271604938271604,0.0,0.08024691358024691,0.0,0.028395061728395062,0.15679012345679014
2017-04-29,0.0,0.0,0.04332552693208431,0.05737704918032787,0.0,0.0,0.11124121779859485,0.17798594847775176,0.0,0.02576112412177986,0.21662763466042154,0.0,0.1990632318501171,0.0,0.026932084309133488,0.14168618266978922
2017-04-30,0.0,0.0,0.0170261066969353,0.11237230419977298,0.0,0.0,0.10556186152099886,0.08740068104426787,0.0,0.03064699205448354,0.3813847900113507,0.0,0.07150964812712826,0.0,0.032917139614074914,0.1611804767309875
2017-05-01,0.0,0.0,0.019940915805022157,0.08050221565731167,0.0,0.0,0.1307237813884786,0.17946824224519942,0.0,0.033973412112259974,0.2651403249630724,0.0,0.0878877400295421,0.0,0.03692762186115214,0.1654357459379616
2017-05-02,0.0,0.0,0.027475375842405392,0.049766718506998445,0.0,0.0,0.11923276308968378,0.17522032141005703,0.0,0.05080352514256091,0.14670813893208917,0.0,0.26956972524624156,0.0,0.052358735095904614,0.1088646967340591
2017-05-03,0.0,0.0,0.01818181818181818,0.02857142857142857,0.0,0.0,0.11220779220779221,0.17246753246753246,0.0,0.027532467532467533,0.13350649350649352,0.0,0.3096103896103896,0.0,0.016623376623376623,0.1812987012987013
2017-05-04,0.0,0.0,0.04644169729368527,0.014366855997327097,0.0,0.0,0.11827597728032074,0.13899097895088539,0.0,0.02539258269295022,0.14700968927497493,0.0,0.3207484129635817,0.0,0.020380888740394253,0.1683929168058804
2017-05-05,0.0,0.0,0.01725403817914831,0.023494860499265784,0.0,0.0,0.16005873715124816,0.12812041116005873,0.0,0.02753303964757709,0.18135095447870778,0.0,0.2955212922173275,0.0,0.026064610866372982,0.1406020558002937
2017-05-06,0.0,0.0,0.02294141745186399,0.024580090126997134,0.0,0.0,0.12576812781646865,0.1614092585006145,0.0,0.02498975829578042,0.1925440393281442,0.0,0.20565342072920934,0.0,0.04916018025399427,0.1929537074969275
2017-05-07,0.0,0.0,0.029661016949152543,0.010290556900726392,0.0,0.0,0.04600484261501211,0.06598062953995157,0.0,0.033292978208232446,0.3069007263922518,0.0,0.18765133171912832,0.0,0.0387409200968523,0.2814769975786925
2017-05-08,0.0,0.0,0.043909348441926344,0.013692162417374882,0.0,0.0,0.08876298394711993,0.15486307837582625,0.0,0.02785646836638338,0.1789423984891407,0.0,0.2355996222851747,0.0,0.02785646836638338,0.22851746931067043
2017-05-09,0.0,0.0,0.021592442645074223,0.006072874493927126,0.0,0.0,0.16396761133603238,0.1346153846153846,0.0,0.03643724696356275,0.1902834008097166,0.0,0.19230769230769232,0.0,0.03609986504723347,0.21862348178137653
2017-05-10,0.0,0.0,0.04257425742574258,0.01782178217821782,0.0,0.0,0.09702970297029703,0.16831683168316833,0.0,0.02838283828382838,0.20957095709570958,0.0,0.15907590759075907,0.0,0.05676567656765676,0.22046204620462045
2017-05-11,0.0,0.0,0.01874262101534829,0.030696576151121605,0.0,0.0,0.13193624557260922,0.09755017709563164,0.0,0.03423848878394333,0.23834120425029515,0.0,0.2539846517119244,0.0,0.045749704840613935,0.1487603305785124
2017-05-12,0.0,0.0,0.019010043041606885,0.036226685796269725,0.0,0.0,0.10102821616451459,0.09995217599234815,0.0,0.025466284074605453,0.24007651841224295,0.0,0.28383548541367765,0.0,0.02965088474414156,0.16475370636059303
2017-05-13,0.0,0.0,0.011662260923651064,0.036386254081791324,0.0,0.0,0.07044005597885243,0.07837039340693516,0.0,0.03949619032809827,0.23511118022080546,0.0,0.32654330586222985,0.0,0.02208054734877935,0.1799098118488571
2017-05-14,0.0,0.0,0.015384615384615385,0.026773226773226775,0.0,0.0,0.028371628371628373,0.06133866133866134,0.0,0.02977022977022977,0.4283716283716284,0.0,0.16923076923076924,0.0,0.01138861138861139,0.22937062937062938
2017-05-15,0.0,0.0,0.015876863410495698,0.024239486122894196,0.0,0.0,0.07611198642588778,0.07417282753605624,0.0009695794449157678,0.030541752514846685,0.3051751302872379,0.0,0.25039389164949705,0.0,0.01357411222882075,0.20894437037934796
2017-05-16,0.0,0.0,0.018647738209817133,0.03946102021174206,0.0,0.0,0.06953801732435033,0.09203561116458132,0.0009624639076034649,0.02634744947064485,0.24723291626564003,0.0,0.24254090471607315,0.0,0.017324350336862367,0.24590952839268526
2017-05-17,0.0,0.0,0.01472723501348268,0.042314872433105166,0.0,0.0,0.07239161999585149,0.08151835718730553,0.0017631196847127152,0.031113876789047916,0.20742584526031943,0.0,0.24528106202032773,0.0,0.028417340800663764,0.2750466708151836
2017-05-18,0.0,0.0,0.014879462050218185,0.043279204521067316,0.0,0.0,0.10744688461263324,0.07525574075398812,0.005722870019314687,0.022676872451534446,0.18828242363545317,0.0,0.24336504757135705,0.0,0.022462264825810145,0.2766292295586236
2017-05-19,0.0,0.0,0.008564139941690961,0.05566690962099125,0.0,0.0,0.09912536443148688,0.08290816326530612,0.009201895043731778,0.030247813411078718,0.19487973760932945,0.0,0.2741435860058309,0.0,0.027696793002915453,0.21756559766763847
2017-05-20,0.0,0.0,0.012334801762114538,0.05687714145863926,0.0,0.0,0.09388154674498286,0.07254038179148312,0.010670582476749877,0.03210964268232991,0.19784630445423396,0.0,0.30641213901125797,0.0,0.017523250122369063,0.19980420949583946
2017-05-21,0.0,0.0,0.009492774156984981,0.03867951260980448,0.0,0.0,0.062057240011334655,0.08600170019835647,0.009351090960612072,0.029895154434684046,0.2534712383111363,0.0,0.24199489940493057,0.0,0.01558515160102012,0.2534712383111363
2017-05-22,0.0,0.0,0.008713794796269023,0.042341678939617086,0.0,0.0,0.12199312714776632,0.10886107020127639,0.019636720667648502,0.03043691703485518,0.16323024054982818,0.0,0.28436426116838487,0.0,0.01521845851742759,0.20520373097692685
2017-05-23,0.0,0.0,0.018782608695652174,0.030956521739130435,0.0,0.0,0.14504347826086955,0.06771014492753623,0.006028985507246377,0.03350724637681159,0.13078260869565217,0.0,0.33704347826086956,0.0,0.01646376811594203,0.21368115942028987
2017-05-24,0.0,0.0,0.020134228187919462,0.03210948809053823,0.0,0.0,0.17173312277931307,0.09238057639163048,0.011712067377286485,0.03276746940386893,0.0771154099223582,0.0,0.3809711804184761,0.0,0.021055402026582445,0.16002105540202657
2017-05-25,0.0,0.0,0.017338331771321464,0.027022805373320836,0.0,0.0,0.18900343642611683,0.12089971883786317,0.00937207122774133,0.02483598875351453,0.05732583567635114,0.0,0.41736957200874725,0.0,0.018431740081224616,0.11840049984379881
2017-05-26,0.0,0.0,0.017971493493079943,0.035942986986159886,0.0,0.0,0.11464573435240653,0.1429456723817393,0.011774426771328238,0.04978310266473869,0.04337946705226193,0.0,0.4922536665978104,0.0,0.008262755629002272,0.08304069407147284
2017-05-27,0.0,0.0,0.013793103448275862,0.042656449553001276,0.0,0.0,0.11264367816091954,0.17905491698595147,0.02375478927203065,0.0280970625798212,0.05517241379310345,0.0,0.4784163473818646,0.0,0.00280970625798212,0.06360153256704981
2017-05-28,0.0,0.0,0.015088013411567477,0.020955574182732608,0.0,0.0,0.10561609388097234,0.22464375523889354,0.0075440067057837385,0.018440905280804692,0.14752724224643754,0.0,0.4065381391450126,0.0,0.015088013411567477,0.038558256496227995
2017-05-29,0.0,0.0,0.00535475234270415,0.09772423025435073,0.0,0.0,0.12583668005354753,0.23560910307898258,0.0,0.028112449799196786,0.1686746987951807,0.0,0.24364123159303883,0.0,0.024096385542168676,0.07095046854082998
2017-05-30,0.0,0.0,0.027936962750716332,0.07449856733524356,0.0,0.0,0.04512893982808023,0.22492836676217765,0.01862464183381089,0.10243553008595989,0.12249283667621777,0.0,0.26504297994269344,0.0,0.054441260744985676,0.06446991404011461
2017-05-31,0.0,0.0,0.02939735423811857,0.04997550220480157,0.0,0.0,0.04507594316511514,0.18912297893189614,0.0,0.08427241548260657,0.1293483586477217,0.0,0.3106320431161195,0.0,0.023517883390494855,0.1386575208231259
2017-06-01,0.0,0.0,0.030624263839811542,0.071849234393404,0.0,0.0,0.05653710247349823,0.1618374558303887,0.0,0.05724381625441696,0.13097762073027092,0.0,0.31613663133097764,0.0,0.03439340400471143,0.1404004711425206
2017-06-02,0.0,0.0,0.038206826286296486,0.0369332654100866,0.0,0.0,0.06622516556291391,0.15817626082526745,0.00815078960774325,0.048395313295975545,0.1400916963830871,0.0,0.3441161487519103,0.0,0.03336729495669893,0.12633723892002038
2017-06-03,0.0,0.0,0.042110029431741,0.014263074484944533,0.0,0.0,0.036676477247000225,0.16255376952682815,0.005433552184740774,0.046637989585691646,0.10255829748698211,0.0,0.3955173194475889,0.0,0.018791034638895178,0.1754584559655875
2017-06-04,0.0,0.0,0.02,0.012777777777777779,0.0,0.0,0.03166666666666667,0.16444444444444445,0.012777777777777779,0.03944444444444444,0.1761111111111111,0.0,0.2683333333333333,0.0,0.013888888888888888,0.26055555555555554
2017-06-05,0.0,0.0,0.03379993171730966,0.009218163195629908,0.0,0.0,0.06589279617616935,0.20109252304540798,0.011949470809149881,0.037555479685899625,0.11812905428473881,0.0,0.302150904745647,0.0,0.014339364970979856,0.20587231136906795
2017-06-06,0.0,0.0,0.046031000469704084,0.0056364490371066224,0.0,0.0,0.06481916392672617,0.20713950211366838,0.010568341944574918,0.04250821982151245,0.1387975575387506,0.0,0.27595115077501176,0.0,0.02207609206200094,0.1864725223109441
2017-06-07,0.0,0.0,0.05611031859248693,0.007132667617689016,0.0,0.0,0.07536852116024727,0.1844983357108892,0.010223490252020923,0.029006181645268664,0.12125534950071326,0.0,0.2762719923918212,0.0,0.024013314312886353,0.2161198288159772
2017-06-08,0.0,0.0,0.05322190455245217,0.007477457664394106,0.0,0.0,0.08489113701341544,0.16428414339124697,0.0145150648779415,0.02177259731691225,0.14625027490653178,0.0,0.28744226962832636,0.0,0.013195513525401364,0.20694963712337805
2017-06-09,0.0,0.0,0.027250706499798143,0.006055712555510699,0.0,0.0,0.08942268873637464,0.13827210335082762,0.004037141703673799,0.017763423496164714,0.18914008881711747,0.0,0.31408962454582157,0.0,0.027654420670165523,0.18631408962454582
2017-06-10,0.0,0.0,0.023263829053937618,0.014130622092021369,0.0,0.0,0.07409960365328279,0.16319145269688093,0.011201102877821816,0.012062726176115802,0.2500430811649147,0.0,0.2314320179217646,0.0,0.023436153713596416,0.19713941064966398
2017-06-11,0.0,0.0,0.022569444444444444,0.009943181818181818,0.0,0.0,0.050662878787878785,0.07844065656565656,0.0022095959595959595,0.036616161616161616,0.41035353535353536,0.0,0.14188762626262627,0.0,0.01167929292929293,0.23563762626262627
2017-06-12,0.0,0.0,0.007843791722296396,0.019776368491321764,0.0,0.0,0.07059412550066756,0.0892022696929239,0.006174899866488652,0.027369826435246995,0.2643524699599466,0.0,0.277369826435247,0.0,0.02336448598130841,0.21395193591455275
2017-06-13,0.0,0.0,0.017196801154470566,0.029463050928988033,0.0,0.0,0.07822740665023149,0.0969274246888341,0.0075160844206602125,0.027358547291203173,0.20876676086825807,0.0,0.30737778846732006,0.0,0.0203836209488305,0.20678251458120378
2017-06-14,0.0,0.0,0.0126953125,0.03155517578125,0.0,0.0,0.072021484375,0.10552978515625,0.006103515625,0.02923583984375,0.18536376953125,0.0,0.288330078125,0.0,0.02581787109375,0.24334716796875
2017-06-15,0.0,0.0,0.011525503871387198,0.03126662332289142,0.0,0.0,0.07943731899048408,0.1134227791240617,0.0071517229150659025,0.02990720491754832,0.1752467639931438,0.0,0.2757255156924168,0.0,0.02529700336899344,0.2510195638040073
2017-06-16,0.0,0.0,0.012445095168374817,0.036603221083455345,0.0,0.0,0.08144216691068815,0.09095900439238654,0.00689360663738409,0.028916544655929723,0.18875061005368474,0.0,0.32174231332357245,0.0,0.02177891654465593,0.21046852122986823
2017-06-17,0.0,0.0,0.016658861309961866,0.05292031845855356,0.0,0.0,0.06489596574563458,0.10336522379072724,0.012845387034187462,0.040476349769184454,0.18224392854753463,0.0,0.31477888539506255,0.0,0.014852478758279254,0.19696260119087441
2017-06-18,0.0,0.0,0.012512839667569334,0.043328041833971424,0.0,0.0,0.06237743953683817,0.09272574470071902,0.010832010458492856,0.03240265197497432,0.26164908021290506,0.0,0.21001027173405545,0.0,0.021664020916985712,0.2524978989634887
2017-06-19,0.0,0.0,0.014543132803632236,0.05029795686719637,0.0,0.0,0.08477582292849035,0.11386208853575483,0.005959137343927355,0.03192395005675369,0.18608115777525538,0.0,0.3034903518728717,0.0,0.01716799091940976,0.19189841089670828
2017-06-20,0.0,0.0,0.012392405836029546,0.04230510957816983,0.0,0.0,0.09590379097735181,0.10646480678835236,0.006776143092607289,0.024601672669556193,0.1572553568158232,0.0,0.3203101153775716,0.0,0.028386545387949453,0.20560405347658872
2017-06-21,0.0,0.0,0.016589291241101825,0.04376354069947385,0.0,0.0,0.09724543484989168,0.10263076446920458,0.008789848344165893,0.03491179201485608,0.1624264933457134,0.0,0.32330547818013,0.0,0.02562674094707521,0.1847106159083875
2017-06-22,0.0,0.0,0.016741145868071766,0.040819048889481756,0.0,0.0,0.10224771560061362,0.12725938771426665,0.007203361568732075,0.0362169012205696,0.14980324151270594,0.0,0.32341759487760957,0.0,0.02181017808310545,0.1744814246648436
2017-06-23,0.0,0.0,0.017467248908296942,0.030483708431306683,0.0,0.0,0.12411823983876386,0.11815586160564326,0.0052905609674168625,0.027880416526704737,0.16476318441383944,0.0,0.3296943231441048,0.0,0.025697010413167617,0.15644944575075578
2017-06-24,0.0,0.0,0.024801698134286673,0.03251033404088929,0.0,0.0,0.14031951737236062,0.12948273935873086,0.015528991174170484,0.03731426656239526,0.13194056529996648,0.0,0.3467768964361524,0.0,0.018768852642162888,0.12255613897888504
2017-06-25,0.0,0.0,0.02914642609299098,0.01734906315058987,0.0,0.0,0.1597848716169327,0.14070090215128384,0.01995142262317835,0.04510756419153366,0.14278278972935463,0.0,0.3164469118667592,0.0,0.017696044413601664,0.11103400416377515
2017-06-26,0.0,0.0,0.02636173184357542,0.04748603351955307,0.0,0.0,0.2740921787709497,0.15869413407821228,0.001920391061452514,0.04277234636871508,0.08414804469273743,0.0,0.26571229050279327,0.0,0.01658519553072626,0.08222765363128491
2017-06-27,0.0,0.0,0.044098984771573604,0.04758883248730964,0.0,0.0,0.1259517766497462,0.1916243654822335,0.004758883248730965,0.04282994923857868,0.1148477157360406,0.0,0.31789340101522845,0.0,0.013959390862944163,0.09644670050761421
2017-06-28,0.0,0.0,0.021056813667063964,0.07906237584425904,0.0,0.0,0.06952721493841875,0.16011124354390147,0.021056813667063964,0.05601907032181168,0.08025427095748908,0.0,0.421533571712356,0.0,0.04211362733412793,0.04926499801350814
2017-06-29,0.0,0.0,0.025803054239073198,0.04528699315429173,0.0,0.0,0.09583991574512901,0.1674565560821485,0.026856240126382307,0.0573986308583465,0.06003159557661927,0.0,0.4107424960505529,0.0,0.0468667719852554,0.06371774618220116
2017-06-30,0.0,0.0,0.0466294982260517,0.0456158134820071,0.0,0.0,0.12417638114546375,0.1368474404460213,0.01419158641662443,0.05473897617840851,0.0927521540800811,0.0,0.3127217435377598,0.0,0.019766852508869743,0.15255955397871263
2017-07-01,0.0,0.0,0.03859141341051616,0.045344910757356485,0.0,0.0,0.04341534008683068,0.16304872165943077,0.022672455378678243,0.05209840810419682,0.10130246020260492,0.0,0.37723106608779544,0.0,0.025566811384466957,0.13072841292812348
2017-07-02,0.0,0.0,0.06478034251675353,0.06403574087862993,0.0,0.0,0.05956813104988831,0.1533879374534624,0.011913626209977662,0.04839910647803425,0.14370811615785556,0.0,0.18242740134028296,0.0,0.021593447505584513,0.2501861504095309
2017-07-03,0.0,0.0,0.055593451568894954,0.015688949522510234,0.0,0.0,0.06582537517053207,0.20020463847203274,0.005798090040927694,0.032060027285129605,0.0927694406548431,0.0,0.37448840381991816,0.0,0.02592087312414734,0.13165075034106413
2017-07-04,0.0,0.0,0.03972514494309642,0.011380717199914108,0.0,0.0,0.0663517285806313,0.18617135494953832,0.009662873094266696,0.03993987545630234,0.10779471762937513,0.0,0.3564526519218381,0.0,0.008374490015031136,0.17414644621000644
2017-07-05,0.0,0.0,0.044039328144203194,0.016181892666939778,0.0,0.0,0.09954936501433839,0.2101597705858255,0.009832036050798854,0.05120852109791069,0.07128226136829169,0.0,0.34268742318721834,0.0,0.01700122900450635,0.13805817287996722
2017-07-06,0.0,0.0,0.044,0.0154,0.0,0.0,0.0744,0.2156,0.0056,0.0628,0.1024,0.0,0.3178,0.0,0.0158,0.1462
2017-07-07,0.0,0.0,0.04885381435550545,0.027433295753476136,0.0,0.0,0.06971063509958662,0.18677189026681698,0.005073280721533258,0.06839534009770763,0.106163096580233,0.0,0.3220593761743705,0.0,0.023111612175873732,0.14242765877489666
2017-07-08,0.0,0.0,0.05363357215967247,0.013510747185261003,0.0,0.0,0.0773797338792221,0.222517911975435,0.010644831115660185,0.05834186284544524,0.11402251791197543,0.0,0.30440122824974414,0.0,0.014124872057318322,0.1314227226202661
2017-07-09,0.0,0.0,0.046458492003046456,0.01700939324701701,0.0,0.0,0.06473724295506474,0.18862655496318861,0.012947448591012947,0.033257171871033255,0.15663874079715664,0.0,0.24523990860624523,0.0,0.017263264788017263,0.21782178217821782
2017-07-10,0.0,0.0,0.03540903540903541,0.009768009768009768,0.0,0.0,0.07884179312750741,0.25187510901796617,0.031048316762602477,0.034885749171463455,0.12436769579626722,0.0,0.2726321297749869,0.0,0.008895866038723181,0.152276295133438
2017-07-11,0.0,0.0,0.027896476658872852,0.021607675562363943,0.0,0.0,0.09449326775780054,0.14488430218495527,0.014270740949770216,0.03732967830363622,0.16947512698540676,0.0,0.33443521728614045,0.0,0.012013222607433685,0.1435942917036201
2017-07-12,0.0,0.0,0.01722900215362527,0.02680067001675042,0.0,0.0,0.08542713567839195,0.11127063890882986,0.015434314429289303,0.0382866714525006,0.16325675999042832,0.0,0.3663555874611151,0.0,0.01531466858100024,0.1606245513280689
2017-07-13,0.0,0.0,0.018791186161449754,0.03202224052718287,0.0,0.0,0.08134266886326194,0.12530889621087316,0.016165568369028008,0.02368204283360791,0.19192751235584843,0.0,0.32212726523887975,0.0,0.022034596375617794,0.16659802306425042
2017-07-14,0.0,0.0,0.01585014409221902,0.03257513379991766,0.0,0.0,0.07719226018937834,0.13796829971181557,0.012505146150679292,0.026193906957595717,0.19395841910251133,0.0,0.3460786331823796,0.0,0.02048167970358172,0.13719637710992177
2017-07-15,0.0,0.0,0.020622656516304964,0.02192932621293035,0.0,0.0,0.07158277468469493,0.11101011248721736,0.012498579706851495,0.034257470741961144,0.24002954209748892,0.0,0.3390523804113169,0.0,0.0103397341211226,0.13867742302011135
2017-07-16,0.0,0.0,0.018922604841459256,0.028469144220934196,0.0,0.0,0.060433003750426185,0.07526423457211047,0.016195022161609274,0.0420218206614388,0.3440163654960791,0.0,0.20115922263893624,0.0,0.015768837367882715,0.19774974428912376
2017-07-17,0.0,0.0,0.01882705764745085,0.031045207153171165,0.0,0.0,0.07780739753415528,0.09763412195934688,0.023992002665778073,0.03193379984449628,0.22348106186826613,0.0,0.29323558813728756,0.0,0.0144396312340331,0.18760413195601466
2017-07-18,0.0,0.0,0.017970958930368524,0.024823884602482388,0.0,0.0,0.08487084870848709,0.08774620213734605,0.0159102889730196,0.042698998418555616,0.19049216466190635,0.0,0.3198351464034121,0.0,0.019792016101979202,0.1958594910624431
2017-07-19,0.0,0.0,0.02214730533314604,0.030247693964508125,0.0,0.0,0.09252235800908368,0.0812848246476565,0.02153860560940207,0.028983471461347568,0.17324530598866883,0.0,0.3079084141031044,0.0,0.02284965116823524,0.2192723697148476
2017-07-20,0.0,0.0,0.018325434439178515,0.03344617467840217,0.0,0.0,0.09528323177612277,0.10309185285488603,0.012412547957571655,0.03719250733468743,0.17643872714962763,0.0,0.308417964342135,0.0,0.024509140148950576,0.19088241931843827
2017-07-21,0.0,0.0,0.017724480842351564,0.034630008774495465,0.0,0.0,0.10412401286926001,0.11985960807253583,0.021994735302720093,0.044866920152091254,0.15478210002924833,0.0,0.30359754314126935,0.0,0.022345715121380522,0.17607487569464755
2017-07-22,0.0,0.0,0.01979152922549149,0.034371289088270224,0.0,0.0,0.1128117165853015,0.11756168359941944,0.0141839292782689,0.026190790341733737,0.14032194220873467,0.0,0.33639002506927035,0.0,0.024541496239609446,0.17383559836390025
2017-07-23,0.0,0.0,0.02964367701367402,0.02285657251222677,0.0,0.0,0.11528096616428786,0.08883122068070666,0.027946900888312205,0.024752969358219384,0.18065675217087535,0.0,0.2913464417606548,0.0,0.018764347739295337,0.19992015171174768
2017-07-24,0.0,0.0,0.037009932043910086,0.027182435964453737,0.0,0.0,0.16894929430214323,0.10726607422895974,0.017250392054364874,0.03063251437532671,0.1112388917929953,0.0,0.3500261369576581,0.0,0.020595922634605333,0.12984840564558287
