ytrue,y,sint,lint,cpi,Open,High,Low,Close,sensex_missing,1.0_perc,3.0_perc,5.0_perc,7.0_perc,8.0_perc,9.0_perc,10.0_perc,11.0_perc,13.0_perc,14.0_perc,15.0_perc,16.0_perc,17.0_perc,18.0_perc,19.0_perc,20.0_perc,21.0_perc,29.0_perc,34.0_perc,35.0_perc,36.0_perc,42.0_perc,43.0_perc,48.0_perc,61.0_perc,62.0_perc,63.0_perc,64.0_perc,65.0_perc,66.0_perc,67.0_perc,68.0_perc,69.0_perc,70.0_perc,72.0_perc,73.0_perc,74.0_perc,76.0_perc,77.0_perc,78.0_perc,79.0_perc,82.0_perc,84.0_perc,85.0_perc,100.0_perc,101.0_perc,103.0_perc,104.0_perc,105.0_perc,111.0_perc,117.0_perc,120.0_perc,121.0_perc,135.0_perc,136.0_perc,137.0_perc,147.0_perc,159.0_perc,165.0_perc,202.0_perc,207.0_perc,217.0_perc,248.0_perc,249.0_perc,250.0_perc,251.0_perc,254.0_perc,255.0_perc,257.0_perc,258.0_perc,259.0_perc,260.0_perc,261.0_perc,262.0_perc,263.0_perc,264.0_perc,265.0_perc,266.0_perc,267.0_perc,268.0_perc,269.0_perc,270.0_perc,271.0_perc,EAST_perc,NORTH_perc,SOUTH_perc,WEST_perc,CENTRAL_perc,WEST BENGAL_perc,DELHI_perc,KARNATAKA_perc,TAMIL NADU_perc,UTTAR PRADESH_perc,PUNJAB_perc,TELANGANA_perc,ANDHRA PRADESH_perc,MAHARASHTRA_perc,ORISSA_perc,GUJARAT_perc,ASSAM_perc,JHARKHAND_perc,UTTARAKHAND_perc,KERALA_perc,CHHATTISGARH_perc,BIHAR_perc,TRIPURA_perc,MADHYA PRADESH_perc,HARYANA_perc,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,f_absolute,f_angle
1736.0,1397.000000000001,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.06509216589861751,0.04089861751152074,0.08006912442396312,0.022465437788018437,0.016705069124423964,0.013824884792626729,0.02707373271889401,0.02534562211981567,0.014400921658986175,0.0,0.01324884792626728,0.036866359447004615,0.01152073732718894,0.02304147465437788,0.05184331797235023,0.030529953917050687,0.010368663594470045,0.002880184331797235,0.07258064516129033,0.0,0.02649769585253456,0.013824884792626729,0.0,0.025921658986175114,0.0195852534562212,0.004608294930875576,0.009216589861751152,0.008064516129032258,0.013824884792626729,0.0,0.06278801843317973,0.014976958525345618,0.0,0.005184331797235022,0.008640552995391706,0.006336405529953917,0.013824884792626729,0.006336405529953917,0.004032258064516129,0.010368663594470045,0.006336405529953917,0.00576036866359447,0.0,0.009792626728110598,0.0,0.0,0.008064516129032258,0.013824884792626729,0.002880184331797235,0.0,0.0,0.014400921658986175,0.0,0.05472350230414746,0.019009216589861752,0.014976958525345618,0.008064516129032258,0.0,0.005184331797235022,0.0,0.0,0.0,0.0069124423963133645,0.002304147465437788,0.001152073732718894,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753456221198157,0.07373271889400923,0.2615207373271889,0.3813364055299539,0.008064516129032258,0.18721198156682028,0.04089861751152074,0.08813364055299537,0.03974654377880185,0.0,0.03283410138248848,0.036866359447004615,0.01152073732718894,0.2073732718894009,0.061635944700460826,0.17396313364055302,0.04032258064516129,0.02304147465437788,0.006336405529953917,0.00576036866359447,0.0,0.008064516129032258,0.028225806451612906,0.008064516129032258,0.0,1048.7959183673486,1440.6893424036277,1348.6062293447112,1293.9209236298555,-54.68530571485576,725.438225833967,2891.565794071562,-10.187109264306173,1256.0187515040584,1521.155441073289,0.016401732787396064
1445.0,1590.3333333333344,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.06782006920415225,0.03737024221453287,0.08235294117647059,0.016608996539792392,0.019377162629757784,0.015224913494809691,0.031141868512110725,0.01384083044982699,0.020761245674740483,0.0,0.008304498269896194,0.04775086505190312,0.011072664359861591,0.016608996539792392,0.0671280276816609,0.033217993079584784,0.017993079584775088,0.0076124567474048456,0.0629757785467128,0.0,0.029065743944636683,0.011072664359861591,0.0,0.02560553633217993,0.016608996539792392,0.005536332179930796,0.0076124567474048456,0.006920415224913495,0.011764705882352941,0.0,0.04775086505190312,0.01245674740484429,0.0,0.005536332179930796,0.0076124567474048456,0.0034602076124567475,0.009688581314878892,0.002076124567474049,0.005536332179930796,0.008996539792387544,0.005536332179930796,0.001384083044982699,0.0,0.004152249134948097,0.0,0.0,0.010380622837370242,0.008304498269896194,0.0034602076124567475,0.0,0.0,0.009688581314878892,0.0,0.0754325259515571,0.033910034602076124,0.010380622837370242,0.015224913494809691,0.0,0.009688581314878892,0.0,0.0,0.0,0.004844290657439446,0.002768166089965398,0.001384083044982699,0.008996539792387544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26782006920415224,0.06228373702422145,0.28096885813148786,0.3737024221453287,0.015224913494809691,0.18269896193771626,0.03737024221453287,0.08927335640138408,0.05674740484429066,0.0,0.02491349480968858,0.04775086505190312,0.011072664359861591,0.2290657439446367,0.0685121107266436,0.14463667820069204,0.04083044982698962,0.01591695501730104,0.005536332179930796,0.001384083044982699,0.0,0.010380622837370242,0.018685121107266438,0.015224913494809691,0.0,960.9251700680288,1439.9206349206347,1366.600841076912,1339.5232825858254,-27.07755849108662,725.5593108846507,2891.0392566899363,-11.197986848666687,1478.8951393902425,1489.4171838777143,0.007283788538731986
2061.0,1660.095238095239,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.07617661329451722,0.049975739932071814,0.07423580786026203,0.021834061135371174,0.019408054342552158,0.01989325570111596,0.03008248423095585,0.023289665211062592,0.016982047549733138,0.0,0.008248423095584668,0.036875303250849104,0.008733624454148471,0.013100436681222708,0.052401746724890834,0.027656477438136828,0.010189228529839884,0.005337214944201844,0.06841339155749636,0.0,0.03105288694808345,0.008248423095584668,0.0,0.03784570596797671,0.01455604075691412,0.005337214944201844,0.00727802037845706,0.009218825812712276,0.016982047549733138,0.0,0.0601649684619117,0.008733624454148471,0.0,0.003881610868510432,0.00727802037845706,0.0024260067928190197,0.013100436681222708,0.0024260067928190197,0.002911208151382824,0.006792819019893257,0.013100436681222708,0.000485201358563804,0.0,0.009704027171276079,0.0,0.0,0.007763221737020863,0.005337214944201844,0.0024260067928190197,0.0,0.0,0.008248423095584668,0.0,0.07083939835031539,0.035419699175157686,0.015041242115477926,0.008733624454148471,0.0,0.006307617661329453,0.0,0.0,0.0,0.0024260067928190197,0.002911208151382824,0.001940805434255216,0.008248423095584668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29597282872392044,0.0732654051431344,0.26249393498301793,0.35953420669577874,0.008733624454148471,0.20426977195536147,0.049975739932071814,0.08345463367297429,0.05482775351770985,0.0,0.023289665211062592,0.036875303250849104,0.008733624454148471,0.20329936923823386,0.07180980106744299,0.15623483745754488,0.0480349344978166,0.012615235322658905,0.013100436681222708,0.000485201358563804,0.0,0.007763221737020863,0.016496846191169336,0.008733624454148471,0.0,1047.863945578233,1457.0453514739227,1388.441073425875,1388.8424565659445,0.40138314006958353,723.4554115767484,2903.9561746274194,10.134528320425943,1599.6952051935734,1424.178399737274,-0.010509011533044928
1549.0,1459.9047619047628,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.0948999354422208,0.005164622336991607,0.09038089089735313,0.016139444803098774,0.02194964493221433,0.01226597805035507,0.040671400903808906,0.02775984506132989,0.017430600387346677,0.0,0.011620400258231115,0.04648160103292447,0.009683666881859265,0.01355713363460297,0.0684312459651388,0.023240800516462237,0.007101355713363461,0.008392511297611363,0.07940606843124598,0.0,0.022595222724338282,0.01355713363460297,0.0,0.023886378308586184,0.016139444803098774,0.002582311168495804,0.005810200129115557,0.0038734667527437062,0.010974822466107164,0.0,0.04841833440929632,0.0038734667527437062,0.0,0.004519044544867657,0.002582311168495804,0.0019367333763718531,0.014848289218850872,0.0038734667527437062,0.005164622336991607,0.01420271142672692,0.004519044544867657,0.0,0.0,0.010974822466107164,0.0,0.0,0.011620400258231115,0.010329244673983214,0.0019367333763718531,0.0,0.0,0.010974822466107164,0.0,0.07940606843124598,0.026468689477081992,0.023240800516462237,0.011620400258231115,0.0,0.0006455777921239509,0.0,0.0,0.0,0.005810200129115557,0.002582311168495804,0.0006455777921239509,0.005810200129115557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30277598450613297,0.023886378308586184,0.2614590058102001,0.4002582311168496,0.011620400258231115,0.2356358941252421,0.005164622336991607,0.09425435765009683,0.04777275661717237,0.0,0.018721755971594582,0.04648160103292447,0.009683666881859265,0.24983860555196905,0.04777275661717237,0.15041962556488056,0.03357004519044545,0.016139444803098774,0.004519044544867657,0.0,0.0,0.011620400258231115,0.016785022595222725,0.011620400258231115,0.0,1249.551020408165,1471.9659863945576,1393.7571968704513,1399.775196128311,6.017999257859856,719.6297345603144,2911.2254555151867,32.70651727392874,1506.5015763343663,1485.4717205634354,-0.016574327705325086
667.0,1529.6190476190486,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.10944527736131934,0.20539730134932532,0.046476761619190406,0.01199400299850075,0.031484257871064465,0.01649175412293853,0.014992503748125937,0.05097451274362818,0.0,0.0,0.019490254872563718,0.02548725637181409,0.0,0.0014992503748125937,0.09145427286356822,0.020989505247376312,0.0,0.008995502248875561,0.01649175412293853,0.0,0.004497751124437782,0.01649175412293853,0.0,0.03748125937031485,0.0074962518740629685,0.0,0.02248875562218891,0.0014992503748125937,0.004497751124437782,0.0,0.029985007496251874,0.0,0.0,0.0,0.005997001499250375,0.01649175412293853,0.0014992503748125937,0.0,0.0029985007496251873,0.014992503748125937,0.010494752623688156,0.0,0.0,0.0014992503748125937,0.0,0.0,0.014992503748125937,0.013493253373313344,0.0,0.0,0.0,0.0074962518740629685,0.0,0.04497751124437781,0.005997001499250375,0.01649175412293853,0.03598200899550225,0.0,0.0029985007496251873,0.0,0.0,0.0,0.0,0.004497751124437782,0.0,0.0029985007496251873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30884557721139433,0.247376311844078,0.17391304347826084,0.23388305847076465,0.03598200899550225,0.2608695652173913,0.20539730134932532,0.047976011994003004,0.005997001499250375,0.0,0.04197901049475263,0.02548725637181409,0.0,0.17991004497751126,0.06146926536731634,0.053973013493253376,0.008995502248875561,0.03598200899550225,0.010494752623688156,0.0,0.0,0.014992503748125937,0.010494752623688156,0.03598200899550225,0.0,1365.7482993197295,1489.7732426303853,1403.8606618152642,1419.7512926417721,15.890630826507959,718.0744566432136,2925.9221559168127,53.62432934395815,1521.9132238574878,1650.9361779837486,-0.004656025449147745
2176.0,1611.1428571428582,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.08134191176470587,0.03998161764705882,0.060202205882352935,0.01930147058823529,0.011948529411764705,0.011488970588235295,0.028952205882352942,0.018382352941176468,0.014246323529411763,0.0,0.01332720588235294,0.04733455882352941,0.0078125,0.01378676470588235,0.050551470588235295,0.0275735294117647,0.00965073529411765,0.00505514705882353,0.06479779411764706,0.0,0.034926470588235295,0.0078125,0.0,0.03860294117647059,0.01332720588235294,0.004595588235294118,0.016544117647058824,0.007352941176470587,0.015625,0.0,0.0625,0.010569852941176471,0.0,0.0036764705882352936,0.006893382352941175,0.006433823529411764,0.01332720588235294,0.00505514705882353,0.005974264705882353,0.010569852941176471,0.012408088235294115,0.00505514705882353,0.0,0.01011029411764706,0.0,0.0,0.004136029411764706,0.006893382352941175,0.002757352941176471,0.0,0.0,0.007352941176470587,0.0,0.07582720588235294,0.028952205882352942,0.014246323529411763,0.01378676470588235,0.0,0.00965073529411765,0.0,0.0,0.0,0.005974264705882353,0.0004595588235294117,0.0,0.012867647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.07123161764705882,0.265625,0.3681066176470588,0.01378676470588235,0.18428308823529413,0.03998161764705882,0.06755514705882353,0.04825367647058824,0.0,0.03125,0.04733455882352941,0.0078125,0.21415441176470587,0.07582720588235294,0.15395220588235295,0.050551470588235295,0.0234375,0.012408088235294115,0.00505514705882353,0.0,0.004136029411764706,0.02022058823529412,0.01378676470588235,0.0,1473.44217687075,1505.31746031746,1419.2708580310155,1449.1962975908305,29.925439559815004,718.4996257833855,2942.316711884231,68.31820875068911,1581.3996460477347,1803.9885749542561,0.009726787457450068
1972.0,1892.0476190476202,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.07707910750507099,0.03803245436105477,0.07860040567951318,0.013184584178498986,0.019776876267748482,0.019269776876267748,0.0268762677484787,0.015212981744421906,0.012170385395537523,0.0,0.0060851926977687635,0.029918864097363083,0.009127789046653144,0.015212981744421906,0.05324543610547668,0.032454361054766734,0.015212981744421906,0.005578093306288032,0.08265720081135902,0.0,0.010141987829614604,0.010649087221095336,0.0,0.03701825557809331,0.015720081135902637,0.003042596348884381,0.011663286004056795,0.005070993914807302,0.010141987829614604,0.0,0.049188640973630834,0.007099391480730223,0.0,0.005070993914807302,0.007606490872210953,0.004056795131845843,0.02383367139959432,0.003042596348884381,0.006592292089249493,0.010649087221095336,0.007606490872210953,0.004056795131845843,0.0,0.008620689655172414,0.0,0.0,0.010649087221095336,0.0060851926977687635,0.0010141987829614604,0.0,0.0,0.017241379310344827,0.0,0.08620689655172414,0.02484787018255578,0.017241379310344827,0.01622718052738337,0.0,0.010141987829614604,0.0,0.0,0.0,0.0035496957403651115,0.0035496957403651115,0.0,0.012677484787018255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26622718052738337,0.05882352941176471,0.2540567951318459,0.4046653144016227,0.01622718052738337,0.1876267748478702,0.03803245436105477,0.08367139959432049,0.04006085192697769,0.0,0.020791075050709942,0.029918864097363083,0.009127789046653144,0.2489858012170385,0.07961460446247465,0.15567951318458415,0.02028397565922921,0.01774847870182556,0.007606490872210953,0.004056795131845843,0.0,0.010649087221095336,0.029918864097363083,0.01622718052738337,0.0,1591.4489795918385,1523.1564625850338,1454.409507059214,1517.327561594803,62.91805453558891,721.743342151053,2966.6431468871397,79.66977828292784,1788.498294714325,1882.9408549278037,0.012657163172924852
2053.0,2190.000000000001,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.08718947881149537,0.04042864101315149,0.06575742815392109,0.013638577691183634,0.016561130053580127,0.012177301509985387,0.029712615684364344,0.015586945932781296,0.01997077447637604,0.0,0.01607403799318071,0.0565026790063322,0.00876765708718948,0.01071602532878714,0.04968339016074038,0.02873843156356552,0.012664393570384805,0.011203117389186557,0.062347783731125185,0.0,0.027277155382367267,0.010228933268387726,0.0,0.04335119337554798,0.017048222113979543,0.006819288845591817,0.012177301509985387,0.003896736483195324,0.01071602532878714,0.0,0.05552849488553337,0.00876765708718948,0.0,0.002922552362396493,0.007306380905991231,0.00876765708718948,0.015099853872381882,0.0034096444227959084,0.004870920603994155,0.009254749147588894,0.010228933268387726,0.0034096444227959084,0.0,0.00974184120798831,0.0,0.0,0.007306380905991231,0.008280565026790062,0.002435460301997077,0.0,0.0,0.00974184120798831,0.0,0.06624452021432051,0.027277155382367267,0.015099853872381882,0.018996590355577204,0.0,0.00438382854359474,0.0,0.0,0.0,0.002922552362396493,0.002435460301997077,0.0,0.006332196785192402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722844617632733,0.07939600584510473,0.2815392109108621,0.3477837311251827,0.018996590355577204,0.19629810034096445,0.04042864101315149,0.06965416463711642,0.05065757428153921,0.0,0.03896736483195324,0.0565026790063322,0.00876765708718948,0.201656113005358,0.07647345348270823,0.14612761811982464,0.037993180711154415,0.020457866536775445,0.010228933268387726,0.0034096444227959084,0.0,0.007306380905991231,0.01607403799318071,0.018996590355577204,0.0,1704.734693877553,1544.0997732426301,1509.0678585354033,1620.8160036624927,111.7481451270894,737.304432123902,3018.708637490434,69.49090899482621,2056.166098238109,1919.8080955877135,0.002282444824341375
1958.0,2098.761904761906,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.08018386108273749,0.045965270684371805,0.07916241062308478,0.015321756894790603,0.01583248212461696,0.008682328907048006,0.02706843718079673,0.020429009193054137,0.018896833503575083,0.0,0.007660878447395302,0.04187946884576098,0.006128702757916241,0.012768130745658836,0.058222676200204285,0.017875383043922367,0.012257405515832482,0.005617977528089888,0.07099080694586313,0.0,0.035750766087844735,0.012768130745658836,0.0,0.02502553626149132,0.021450459652706845,0.003575076608784474,0.013278855975485188,0.003575076608784474,0.011235955056179777,0.0,0.07303370786516854,0.007660878447395302,0.0,0.005107252298263534,0.010214504596527068,0.004085801838610828,0.017364657814096015,0.0030643513789581204,0.004596527068437181,0.007150153217568948,0.008682328907048006,0.007660878447395302,0.0,0.010214504596527068,0.0,0.0,0.006128702757916241,0.009193054136874362,0.0030643513789581204,0.0,0.0,0.009703779366700716,0.0,0.0755873340143003,0.028600612870275793,0.012768130745658836,0.007660878447395302,0.0,0.0020429009193054137,0.0,0.0,0.0,0.003575076608784474,0.0020429009193054137,0.0020429009193054137,0.007150153217568948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665985699693565,0.07150153217568947,0.254341164453524,0.3998978549540347,0.007660878447395302,0.18590398365679264,0.045965270684371805,0.08273748723186926,0.05056179775280899,0.0,0.025536261491317668,0.04187946884576098,0.006128702757916241,0.2216547497446374,0.0449438202247191,0.17824310520939735,0.04698672114402452,0.02247191011235955,0.008682328907048006,0.007660878447395302,0.0,0.006128702757916241,0.016853932584269662,0.007660878447395302,0.0,1777.3673469387775,1566.7188208616776,1552.8751809502908,1694.346367517869,141.47118656757834,745.1913309012094,3057.1014826640967,76.33615905925876,2084.563302587307,1950.5880036915437,-0.010151051518222308
2111.0,1735.0476190476202,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.07626717195641876,0.043581241117953584,0.0620558976788252,0.02036949313121743,0.018474656560871626,0.018474656560871626,0.033633349123638086,0.011369019422074848,0.020843202273803884,0.0,0.008526764566556135,0.04073898626243486,0.009000473709142587,0.01231643770724775,0.051160587399336814,0.027475130270014213,0.013263855992420654,0.004263382283278067,0.08621506395073425,0.0,0.026054002842254856,0.013263855992420654,0.0,0.028422548555187117,0.01705352913311227,0.00473709142586452,0.011842728564661295,0.005684509711037422,0.011369019422074848,0.0,0.05731880625296067,0.0071056371387967785,0.0,0.003789673140691616,0.007579346281383232,0.00473709142586452,0.01705352913311227,0.003789673140691616,0.005684509711037422,0.011369019422074848,0.009947891994315491,0.006158218853623875,0.0,0.011369019422074848,0.0,0.0,0.01231643770724775,0.005684509711037422,0.00473709142586452,0.0,0.0,0.005210800568450971,0.0,0.07153008053055424,0.027475130270014213,0.015632401705352912,0.013737565135007106,0.0,0.00473709142586452,0.0,0.0,0.0,0.00236854571293226,0.0033159639981051635,0.002842254855518712,0.00805305542396968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738038844149692,0.06916153481762198,0.2491710090004737,0.39412600663192804,0.013737565135007106,0.1961155850307911,0.043581241117953584,0.06774040738986263,0.05210800568450971,0.0,0.025580293699668404,0.04073898626243486,0.009000473709142587,0.2188536238749408,0.06063477025106585,0.1752723827569872,0.03742302226432969,0.017527238275698718,0.009947891994315491,0.006158218853623875,0.0,0.01231643770724775,0.013263855992420654,0.013737565135007106,0.0,1788.0748299319748,1587.4671201814053,1566.4055500297338,1700.6081147515358,134.202564721802,740.5359692041736,3068.5390585897526,106.39518177305808,1851.5528468941823,1936.9132994844397,-0.011668620155674403
1744.0,1616.8095238095248,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.1043577981651376,0.016628440366972478,0.08314220183486239,0.014334862385321103,0.014908256880733948,0.01146788990825688,0.02522935779816514,0.018922018348623854,0.01146788990825688,0.0,0.005733944954128441,0.040137614678899085,0.005733944954128441,0.014334862385321103,0.04701834862385322,0.014908256880733948,0.01261467889908257,0.007454128440366974,0.10263761467889908,0.0,0.02465596330275229,0.007454128440366974,0.0,0.020068807339449542,0.017201834862385322,0.0,0.005160550458715597,0.0028669724770642203,0.013188073394495414,0.0,0.07052752293577981,0.016628440366972478,0.0,0.004013761467889909,0.004013761467889909,0.0022935779816513767,0.016628440366972478,0.004013761467889909,0.007454128440366974,0.01146788990825688,0.004013761467889909,0.0022935779816513767,0.0,0.013761467889908258,0.0,0.0,0.012041284403669724,0.006880733944954129,0.0017201834862385322,0.0,0.0,0.005160550458715597,0.0,0.08428899082568808,0.03727064220183486,0.020068807339449542,0.013188073394495414,0.0,0.006880733944954129,0.0,0.0,0.0,0.004587155963302753,0.004587155963302753,0.0028669724770642203,0.0017201834862385322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717889908256881,0.028669724770642207,0.2339449541284404,0.4524082568807339,0.013188073394495414,0.20412844036697247,0.016628440366972478,0.0860091743119266,0.05275229357798165,0.0,0.012041284403669724,0.040137614678899085,0.005733944954128441,0.2408256880733945,0.04185779816513762,0.21158256880733944,0.037844036697247715,0.012041284403669724,0.004013761467889909,0.0022935779816513767,0.0,0.012041284403669724,0.006880733944954129,0.013188073394495414,0.0,1810.4897959183693,1607.1179138321993,1570.148427951451,1687.7159955643556,117.56756761290467,714.4930957095974,3036.104105251394,178.13172241300458,1695.0572981710773,1820.7547799122235,-0.0005466446395270697
706.0,1625.5238095238105,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.13031161473087818,0.19688385269121814,0.03824362606232295,0.009915014164305949,0.04107648725212465,0.0169971671388102,0.0056657223796034,0.0453257790368272,0.00141643059490085,0.0,0.019830028328611898,0.0028328611898017,0.0,0.0028328611898017,0.06232294617563739,0.019830028328611898,0.0,0.0070821529745042485,0.08356940509915015,0.0,0.0070821529745042485,0.024079320113314446,0.0,0.018413597733711047,0.012747875354107648,0.00141643059490085,0.018413597733711047,0.0,0.00141643059490085,0.0,0.03824362606232295,0.00141643059490085,0.0,0.00141643059490085,0.00424929178470255,0.0113314447592068,0.00424929178470255,0.0,0.0,0.0084985835694051,0.0169971671388102,0.0,0.0,0.0084985835694051,0.0,0.0,0.0141643059490085,0.009915014164305949,0.0,0.0,0.0,0.0056657223796034,0.0,0.04957507082152975,0.009915014164305949,0.015580736543909348,0.018413597733711047,0.0,0.00424929178470255,0.0,0.0,0.0,0.0,0.0084985835694051,0.0,0.00141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3314447592067989,0.23371104815864024,0.1189801699716714,0.29745042492917845,0.018413597733711047,0.2804532577903683,0.19688385269121814,0.03824362606232295,0.0113314447592068,0.0,0.036827195467422094,0.0028328611898017,0.0,0.16147308781869688,0.042492917847025496,0.1359773371104816,0.0084985835694051,0.028328611898017,0.0169971671388102,0.0,0.0,0.0141643059490085,0.0070821529745042485,0.018413597733711047,0.0,1824.1904761904782,1647.428571428571,1574.259716153051,1678.147949187738,103.88823303468712,698.6939056494061,3044.8163827273834,250.04076012975884,1648.7016390728995,1653.6247288113852,0.013113860154586465
2443.0,1771.8095238095252,5.925999999999997,7.117999999999997,2.61194,29286.96915243462,29378.813670845182,29175.94510893313,29266.84325939637,0.2903225806451613,0.0855505525992632,0.03929594760540319,0.07408923454768727,0.01760130986492018,0.012279983626688496,0.01760130986492018,0.03356528857961523,0.017191977077363897,0.015554645927138762,0.0,0.004911993450675399,0.03520261972984036,0.013098649201801064,0.018010642652476462,0.04379860826852231,0.01882930822758903,0.014326647564469915,0.004093327875562832,0.09169054441260743,0.0,0.029062627916496112,0.013507981989357348,0.0,0.016782644289807615,0.020466639377814164,0.0045026606631191155,0.007777322963569381,0.007367990176013099,0.016373311502251332,0.0,0.07163323782234958,0.008186655751125664,0.0,0.005321326238231682,0.006549324600900532,0.00613999181334425,0.019647973802701595,0.0028653295128939827,0.004093327875562832,0.007777322963569381,0.00613999181334425,0.0036839950880065493,0.0,0.009414654113794515,0.0,0.0,0.008595988538681949,0.007367990176013099,0.004911993450675399,0.0,0.0,0.0069586573884568145,0.0,0.06794924273434302,0.026197298403602128,0.020875972165370446,0.012279983626688496,0.0,0.00613999181334425,0.0,0.0,0.0,0.003274662300450266,0.002046663937781416,0.003274662300450266,0.00613999181334425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808022922636103,0.06139991813344249,0.22881702824396236,0.4167007777322964,0.012279983626688496,0.20139173147769135,0.03929594760540319,0.08145722472370037,0.04461727384363488,0.0,0.022103970528039297,0.03520261972984036,0.013098649201801064,0.21653704461727385,0.041751944330740885,0.2001637331150225,0.045435939418747434,0.015145313139582482,0.00613999181334425,0.0036839950880065493,0.0,0.008595988538681949,0.013098649201801064,0.012279983626688496,0.0,1847.142857142859,1623.065759637188,1588.9241068362894,1692.5574448318298,103.63333799554039,626.3555965292369,2875.7769526956617,370.3545665787142,1730.77356223065,1625.1547466788925,0.01289028381323534
