time,WEST BENGAL_perc,DELHI_perc,KARNATAKA_perc,TAMIL NADU_perc,UTTAR PRADESH_perc,PUNJAB_perc,TELANGANA_perc,ANDHRA PRADESH_perc,MAHARASHTRA_perc,ORISSA_perc,GUJARAT_perc,ASSAM_perc,JHARKHAND_perc,UTTARAKHAND_perc,KERALA_perc,CHHATTISGARH_perc,BIHAR_perc,TRIPURA_perc,MADHYA PRADESH_perc,HARYANA_perc
2017-05-03,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.013157894736842105,0.0,0.039473684210526314,0.039473684210526314,0.0,0.13157894736842105,0.039473684210526314,0.013157894736842105,0.02631578947368421,0.039473684210526314,0.039473684210526314,0.0,0.0,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.0
2017-05-04,0.3151515151515151,0.2727272727272727,0.024242424242424242,0.01818181818181818,0.0,0.06666666666666667,0.006060606060606061,0.0,0.15757575757575756,0.01818181818181818,0.0,0.012121212121212121,0.01818181818181818,0.03636363636363636,0.0,0.0,0.024242424242424242,0.006060606060606061,0.024242424242424242,0.0
2017-05-05,0.18803418803418803,0.03907203907203907,0.07733007733007732,0.04924704924704925,0.0,0.037037037037037035,0.045177045177045176,0.006512006512006512,0.2271062271062271,0.047619047619047616,0.15018315018315018,0.04965404965404965,0.01790801790801791,0.010582010582010581,0.00814000814000814,0.0,0.012617012617012617,0.020757020757020756,0.013024013024013023,0.0
2017-05-07,0.17370892018779344,0.035211267605633804,0.07042253521126761,0.056338028169014086,0.0,0.025821596244131457,0.0539906103286385,0.007042253521126761,0.2300469483568075,0.03286384976525822,0.20187793427230047,0.03990610328638498,0.03286384976525822,0.004694835680751174,0.007042253521126761,0.0,0.002347417840375587,0.011737089201877934,0.014084507042253521,0.0
2017-05-08,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,0.09803921568627451,0.0392156862745098,0.17647058823529413,0.09803921568627451,0.0,0.0784313725490196,0.0,0.0,0.11764705882352941,0.058823529411764705,0.19607843137254902,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.0196078431372549,0.0,0.0
2017-05-10,0.18078381795195955,0.05562579013906448,0.08027812895069532,0.04424778761061947,0.0,0.0347661188369153,0.045512010113780026,0.01327433628318584,0.213653603034134,0.04424778761061947,0.15423514538558786,0.051833122629582805,0.01580278128950695,0.01327433628318584,0.006321112515802781,0.0,0.009481668773704172,0.018331226295828066,0.018331226295828066,0.0
2017-05-11,0.19465917076598735,0.03865073787772312,0.08011243851018975,0.04286718200983837,0.0,0.030217849613492623,0.054111033028812365,0.005621925509486999,0.2550948699929726,0.04778636683063949,0.13633169360505973,0.03935347856640899,0.018973998594518624,0.009838369641602248,0.011946591707659873,0.0,0.007730147575544624,0.014757554462403373,0.011946591707659873,0.0
2017-05-12,0.19504240052185257,0.04500978473581213,0.0821917808219178,0.046966731898238745,0.0,0.030006523157208087,0.0410958904109589,0.007827788649706457,0.2374429223744292,0.055446836268754074,0.13763861709067188,0.04500978473581213,0.02217873450750163,0.009784735812133072,0.005870841487279843,0.0,0.009784735812133072,0.014350945857795172,0.014350945857795172,0.0
2017-05-13,0.18577777777777776,0.0071111111111111115,0.09155555555555556,0.05422222222222222,0.0,0.017777777777777778,0.06133333333333333,0.010666666666666666,0.2728888888888889,0.060444444444444446,0.14044444444444446,0.033777777777777775,0.012444444444444444,0.0017777777777777779,0.010666666666666666,0.0,0.006222222222222222,0.017777777777777778,0.015111111111111112,0.0
2017-05-14,0.28994082840236685,0.20710059171597633,0.04437869822485207,0.011834319526627219,0.0,0.04142011834319527,0.005917159763313609,0.0,0.17751479289940827,0.05621301775147929,0.023668639053254437,0.023668639053254437,0.04142011834319527,0.023668639053254437,0.0,0.0,0.008875739644970414,0.008875739644970414,0.03550295857988166,0.0
2017-05-15,0.1904212348528563,0.042123485285631854,0.07443739180611655,0.04500865551067513,0.0,0.04270051933064051,0.03981534910559723,0.0075014425851125215,0.22908251586843623,0.06462781304096941,0.1465666474321985,0.04904789382573572,0.015002885170225043,0.013848817080207732,0.006347374495095211,0.0,0.0051933064050779,0.014425851125216388,0.013848817080207732,0.0
2017-05-16,0.21133333333333335,0.03266666666666666,0.08,0.03866666666666667,0.0,0.024,0.04066666666666666,0.006666666666666667,0.25533333333333336,0.044,0.15466666666666667,0.04066666666666666,0.016666666666666666,0.01,0.007333333333333333,0.0,0.004666666666666667,0.021333333333333333,0.011333333333333334,0.0
2017-05-17,0.21446078431372548,0.04044117647058824,0.06801470588235294,0.037377450980392156,0.0,0.04656862745098039,0.041666666666666664,0.006740196078431373,0.2181372549019608,0.061274509803921566,0.1329656862745098,0.04105392156862745,0.015931372549019607,0.010416666666666666,0.00857843137254902,0.0,0.011029411764705883,0.02696078431372549,0.01838235294117647,0.0
2017-05-18,0.19673202614379084,0.05359477124183006,0.06993464052287582,0.049019607843137254,0.0,0.03529411764705882,0.040522875816993466,0.0058823529411764705,0.2542483660130719,0.0392156862745098,0.1522875816993464,0.0457516339869281,0.013725490196078431,0.004575163398692811,0.00196078431372549,0.0,0.011111111111111112,0.00980392156862745,0.016339869281045753,0.0
2017-05-19,0.18210659898477158,0.04187817258883249,0.10279187817258884,0.04187817258883249,0.0,0.04060913705583756,0.041243654822335024,0.01015228426395939,0.24048223350253808,0.06662436548223351,0.12246192893401016,0.0450507614213198,0.01649746192893401,0.005710659898477157,0.006979695431472081,0.0,0.008883248730964468,0.01903553299492386,0.007614213197969543,0.0
2017-05-20,0.19918032786885245,0.014754098360655738,0.10245901639344263,0.04672131147540984,0.0,0.019672131147540985,0.05,0.013934426229508197,0.2647540983606557,0.04672131147540984,0.14590163934426228,0.03524590163934426,0.01639344262295082,0.004918032786885246,0.004918032786885246,0.0,0.006557377049180328,0.01639344262295082,0.011475409836065573,0.0
2017-05-21,0.2925764192139738,0.23799126637554585,0.026200873362445413,0.010917030567685589,0.0,0.048034934497816595,0.015283842794759825,0.0,0.15938864628820962,0.05895196506550218,0.043668122270742356,0.006550218340611353,0.024017467248908297,0.04148471615720524,0.0,0.0,0.008733624454148471,0.006550218340611353,0.019650655021834062,0.0
2017-05-22,0.2016036655211913,0.042382588774341354,0.08419243986254296,0.05211912943871707,0.0,0.035509736540664374,0.04639175257731959,0.00859106529209622,0.213631156930126,0.053837342497136315,0.13573883161512026,0.05211912943871707,0.017754868270332187,0.00859106529209622,0.003436426116838488,0.0,0.012600229095074456,0.023482245131729668,0.008018327605956471,0.0
2017-05-23,0.18142414860681114,0.03591331269349845,0.08111455108359134,0.042105263157894736,0.0,0.02910216718266254,0.03591331269349845,0.0018575851393188853,0.2606811145510836,0.04829721362229102,0.1696594427244582,0.03529411764705882,0.01609907120743034,0.009907120743034056,0.005572755417956657,0.0,0.014241486068111455,0.017956656346749224,0.014860681114551083,0.0
2017-05-24,0.19285274183610598,0.038817005545286505,0.09426987060998152,0.04682686383240912,0.0,0.04497843499691929,0.04497843499691929,0.004313000616142945,0.22797288971041282,0.04682686383240912,0.1447935921133703,0.03450400492914356,0.017868145409735057,0.009858287122612447,0.0073937153419593345,0.0,0.01170671595810228,0.02033271719038817,0.01170671595810228,0.0
2017-05-25,0.16808371484630477,0.03597122302158273,0.08175277959450622,0.051013734466971876,0.0,0.041857423152387184,0.03662524525833878,0.005232177894048398,0.2701111837802485,0.033355134074558535,0.16285153695225638,0.04643557880967953,0.017004578155657292,0.004578155657292348,0.004578155657292348,0.0,0.007194244604316547,0.01765860039241334,0.015696533682145193,0.0
2017-05-26,0.19281663516068054,0.043478260869565216,0.07624448645242596,0.036546943919344675,0.0,0.035916824196597356,0.036546943919344675,0.007561436672967864,0.23062381852551986,0.057971014492753624,0.15689981096408318,0.04473850031505986,0.015122873345935728,0.01575299306868305,0.00630119722747322,0.0,0.008821676118462508,0.019533711405166982,0.015122873345935728,0.0
2017-05-27,0.20203602192638997,0.021143304620203602,0.08927173061863743,0.04150352388410337,0.0,0.012529365700861394,0.05794831636648395,0.014878621769772905,0.23570869224745497,0.04698512137823023,0.1793265465935787,0.03288958496476116,0.01331245105716523,0.003915426781519186,0.007047768206734534,0.0,0.017227877838684416,0.014095536413469069,0.010180109631949883,0.0
2017-05-28,0.2786259541984733,0.20038167938931298,0.04580152671755725,0.02099236641221374,0.0,0.04770992366412214,0.013358778625954198,0.0,0.15839694656488548,0.06297709923664122,0.04961832061068702,0.0057251908396946565,0.030534351145038167,0.03435114503816794,0.0,0.0,0.011450381679389313,0.015267175572519083,0.02480916030534351,0.0
2017-05-29,0.1855297157622739,0.047545219638242896,0.08888888888888889,0.03927648578811369,0.0,0.031007751937984496,0.046511627906976744,0.00516795865633075,0.21136950904392765,0.06149870801033592,0.14470284237726097,0.04857881136950904,0.01808785529715762,0.011886304909560724,0.007751937984496124,0.0,0.008785529715762274,0.025322997416020673,0.01808785529715762,0.0
2017-05-30,0.1951501154734411,0.040993071593533485,0.1056581986143187,0.04676674364896074,0.0,0.019630484988452657,0.03868360277136259,0.009237875288683603,0.2384526558891455,0.044457274826789836,0.1489607390300231,0.032909930715935336,0.025981524249422634,0.008083140877598153,0.004618937644341801,0.0,0.008660508083140877,0.014434180138568129,0.017321016166281754,0.0
2017-05-31,0.18175074183976261,0.05459940652818991,0.08100890207715133,0.04124629080118694,0.0,0.029525222551928784,0.03531157270029674,0.00771513353115727,0.23397626112759645,0.04970326409495549,0.16632047477744807,0.040356083086053415,0.02062314540059347,0.01112759643916914,0.005934718100890208,0.0,0.009347181008902077,0.01884272997032641,0.012611275964391691,0.0
2017-06-01,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,0.16355140186915887,0.03894080996884735,0.09345794392523364,0.028037383177570093,0.0,0.03894080996884735,0.045171339563862926,0.00778816199376947,0.19781931464174454,0.08411214953271028,0.18847352024922118,0.0529595015576324,0.017133956386292833,0.004672897196261682,0.00778816199376947,0.0,0.003115264797507788,0.021806853582554516,0.006230529595015576,0.0
2017-06-03,0.20321931589537223,0.0482897384305835,0.08249496981891348,0.03822937625754527,0.0,0.03219315895372234,0.0482897384305835,0.004024144869215292,0.19114688128772636,0.03621730382293763,0.17303822937625754,0.06639839034205232,0.018108651911468814,0.01006036217303823,0.004024144869215292,0.0,0.006036217303822937,0.02012072434607646,0.018108651911468814,0.0
2017-06-04,0.16666666666666666,0.041666666666666664,0.07598039215686274,0.058823529411764705,0.0,0.024509803921568627,0.041666666666666664,0.012254901960784314,0.20098039215686275,0.03676470588235294,0.2181372549019608,0.041666666666666664,0.031862745098039214,0.01715686274509804,0.0,0.0,0.007352941176470588,0.012254901960784314,0.012254901960784314,0.0
2017-06-05,0.1945754716981132,0.038325471698113206,0.09492924528301887,0.036556603773584904,0.0,0.020636792452830188,0.03596698113207547,0.005306603773584905,0.24410377358490565,0.045990566037735846,0.1704009433962264,0.0330188679245283,0.014150943396226415,0.01179245283018868,0.005306603773584905,0.0,0.011202830188679245,0.021816037735849055,0.015919811320754717,0.0
2017-06-06,0.20207253886010362,0.046632124352331605,0.10362694300518134,0.031088082901554404,0.0,0.010362694300518135,0.02072538860103627,0.0051813471502590676,0.3160621761658031,0.04145077720207254,0.15544041450777202,0.02072538860103627,0.0051813471502590676,0.010362694300518135,0.0,0.0,0.0,0.015544041450777202,0.015544041450777202,0.0
2017-06-07,0.18721198156682028,0.04089861751152074,0.08813364055299538,0.039746543778801845,0.0,0.032834101382488476,0.03686635944700461,0.01152073732718894,0.2073732718894009,0.061635944700460826,0.173963133640553,0.04032258064516129,0.02304147465437788,0.006336405529953917,0.00576036866359447,0.0,0.008064516129032258,0.028225806451612902,0.008064516129032258,0.0
2017-06-08,0.18269896193771626,0.03737024221453287,0.08927335640138408,0.05674740484429066,0.0,0.02491349480968858,0.04775086505190312,0.011072664359861591,0.2290657439446367,0.0685121107266436,0.14463667820069204,0.04083044982698962,0.01591695501730104,0.005536332179930796,0.001384083044982699,0.0,0.010380622837370242,0.018685121107266434,0.01522491349480969,0.0
2017-06-09,0.20426977195536147,0.04997573993207181,0.08345463367297429,0.05482775351770985,0.0,0.023289665211062592,0.036875303250849104,0.008733624454148471,0.20329936923823386,0.07180980106744299,0.15623483745754488,0.048034934497816595,0.012615235322658904,0.013100436681222707,0.00048520135856380397,0.0,0.0077632217370208634,0.016496846191169336,0.008733624454148471,0.0
2017-06-10,0.23563589412524208,0.005164622336991607,0.09425435765009683,0.04777275661717237,0.0,0.01872175597159458,0.046481601032924466,0.009683666881859263,0.24983860555196902,0.04777275661717237,0.15041962556488056,0.03357004519044545,0.016139444803098774,0.004519044544867657,0.0,0.0,0.011620400258231117,0.016785022595222725,0.011620400258231117,0.0
2017-06-11,0.2608695652173913,0.20539730134932535,0.047976011994003,0.005997001499250375,0.0,0.041979010494752625,0.025487256371814093,0.0,0.17991004497751126,0.06146926536731634,0.053973013493253376,0.008995502248875561,0.035982008995502246,0.010494752623688156,0.0,0.0,0.014992503748125937,0.010494752623688156,0.035982008995502246,0.0
2017-06-12,0.18428308823529413,0.03998161764705882,0.06755514705882353,0.04825367647058824,0.0,0.03125,0.04733455882352941,0.0078125,0.21415441176470587,0.07582720588235294,0.15395220588235295,0.050551470588235295,0.0234375,0.012408088235294117,0.00505514705882353,0.0,0.004136029411764706,0.02022058823529412,0.013786764705882353,0.0
2017-06-13,0.1876267748478702,0.03803245436105477,0.08367139959432049,0.04006085192697769,0.0,0.02079107505070994,0.029918864097363083,0.009127789046653144,0.24898580121703853,0.07961460446247465,0.15567951318458417,0.02028397565922921,0.017748478701825558,0.007606490872210953,0.004056795131845842,0.0,0.010649087221095335,0.029918864097363083,0.016227180527383367,0.0
2017-06-14,0.19629810034096445,0.04042864101315149,0.06965416463711642,0.05065757428153921,0.0,0.03896736483195324,0.0565026790063322,0.00876765708718948,0.20165611300535802,0.07647345348270823,0.14612761811982464,0.03799318071115441,0.020457866536775452,0.010228933268387726,0.0034096444227959084,0.0,0.007306380905991232,0.01607403799318071,0.018996590355577204,0.0
2017-06-15,0.18590398365679264,0.045965270684371805,0.08273748723186926,0.05056179775280899,0.0,0.02553626149131767,0.04187946884576098,0.006128702757916241,0.2216547497446374,0.0449438202247191,0.17824310520939735,0.04698672114402452,0.02247191011235955,0.008682328907048007,0.007660878447395302,0.0,0.006128702757916241,0.016853932584269662,0.007660878447395302,0.0
2017-06-16,0.1961155850307911,0.04358124111795358,0.06774040738986263,0.05210800568450971,0.0,0.025580293699668404,0.04073898626243486,0.009000473709142587,0.21885362387494078,0.060634770251065846,0.1752723827569872,0.037423022264329704,0.01752723827569872,0.00994789199431549,0.006158218853623875,0.0,0.01231643770724775,0.013263855992420654,0.013737565135007106,0.0
2017-06-17,0.20412844036697247,0.016628440366972478,0.0860091743119266,0.052752293577981654,0.0,0.012041284403669725,0.040137614678899085,0.005733944954128441,0.2408256880733945,0.041857798165137614,0.21158256880733944,0.03784403669724771,0.012041284403669725,0.0040137614678899085,0.0022935779816513763,0.0,0.012041284403669725,0.006880733944954129,0.013188073394495414,0.0
2017-06-18,0.2804532577903683,0.19688385269121814,0.03824362606232295,0.0113314447592068,0.0,0.036827195467422094,0.0028328611898017,0.0,0.16147308781869688,0.042492917847025496,0.1359773371104816,0.0084985835694051,0.028328611898016998,0.0169971671388102,0.0,0.0,0.014164305949008499,0.007082152974504249,0.018413597733711047,0.0
2017-06-19,0.20139173147769138,0.03929594760540319,0.08145722472370037,0.044617273843634876,0.0,0.022103970528039297,0.03520261972984036,0.013098649201801064,0.21653704461727385,0.04175194433074089,0.2001637331150225,0.04543593941874744,0.01514531313958248,0.006139991813344249,0.0036839950880065493,0.0,0.008595988538681949,0.013098649201801064,0.012279983626688497,0.0
2017-06-20,0.17301363422661026,0.03432063939821345,0.09449929478138223,0.04466384579219558,0.0,0.018805829807240243,0.0305594734367654,0.007052186177715092,0.22425952045133993,0.03714151386929948,0.229901269393512,0.03526093088857546,0.013634226610249177,0.006582040432534086,0.004701457451810061,0.0,0.011283497884344146,0.019275975552421252,0.015044663845792195,0.0
2017-06-21,0.18958950486669487,0.03427845958527296,0.07363520947947524,0.03808717731696995,0.0,0.03216250528988574,0.03893355903512484,0.01184934405416843,0.20482437579348287,0.03766398645789251,0.23487092678798138,0.0414727041895895,0.017774016081252644,0.008463817181548879,0.0016927634363097758,0.0,0.008040626322471435,0.01523487092678798,0.011426153195090986,0.0
2017-06-22,0.1963927855711423,0.038877755511022044,0.06693386773547094,0.04088176352705411,0.0,0.014428857715430862,0.0468937875751503,0.006813627254509018,0.2124248496993988,0.026853707414829658,0.25130260521042086,0.03807615230460922,0.016833667334669337,0.006012024048096192,0.0056112224448897794,0.0,0.010420841683366733,0.013627254509018036,0.007615230460921844,0.0
2017-06-23,0.2087912087912088,0.03296703296703297,0.04509283819628647,0.05191360363774157,0.0,0.023114816218264493,0.03220917014020462,0.002652519893899204,0.1924971580143994,0.04660856384994316,0.2633573323228496,0.04092459264873058,0.018946570670708603,0.01098901098901099,0.0015157256536566881,0.0,0.007578628268283441,0.010231148162182645,0.010610079575596816,0.0
2017-06-24,0.26491092176607284,0.013555383423702556,0.037180480247869865,0.033307513555383424,0.0,0.009295120061967466,0.033307513555383424,0.002711076684740511,0.16731216111541442,0.026723470178156468,0.33346243222308286,0.03408210689388071,0.015491866769945779,0.0023237800154918666,0.005034856700232378,0.0,0.005809450038729667,0.008133230054221533,0.007358636715724245,0.0
2017-06-25,0.3533697632058288,0.08743169398907104,0.01153612629022465,0.007893139040680024,0.0,0.025500910746812388,0.02185792349726776,0.0006071645415907711,0.09775349119611415,0.044930176077717064,0.2786885245901639,0.013964784456587736,0.018214936247723135,0.007285974499089253,0.0,0.0,0.013964784456587736,0.0018214936247723133,0.015179113539769277,0.0
2017-06-26,0.20744081172491544,0.04904171364148816,0.046223224351747465,0.0496054114994363,0.0,0.037767756482525366,0.03100338218714769,0.009582863585118376,0.21871476888387825,0.05467869222096956,0.1939120631341601,0.02705749718151071,0.020293122886133032,0.006764374295377677,0.0,0.0,0.010710259301014656,0.018038331454340473,0.019165727170236752,0.0
2017-06-27,0.24496124031007752,0.034108527131782945,0.034108527131782945,0.047545219638242896,0.0,0.029974160206718347,0.03927648578811369,0.0036175710594315244,0.21963824289405684,0.04082687338501292,0.165374677002584,0.04547803617571059,0.022739018087855296,0.008268733850129198,0.002583979328165375,0.0,0.016537467700258397,0.024806201550387597,0.020155038759689922,0.0
