ytrue,y,sint,lint,cpi,Open,High,Low,Close,sensex_missing,ASSAM_perc,BIHAR_perc,CHHATTISGARH_perc,GUJARAT_perc,HARYANA_perc,JHARKHAND_perc,KERALA_perc,KARNATAKA_perc,MAHARASHTRA_perc,MADHYA PRADESH_perc,ORISSA_perc,PUNJAB_perc,TAMIL NADU_perc,TRIPURA_perc,UTTAR PRADESH_perc,WEST BENGAL_perc,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,f_absolute,f_angle,vae_feat0,vae_feat1
5649.0,5971.952380952385,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.013099663657284473,0.010975393875022128,0.0,0.0,0.0729332625243406,0.10585944414940696,0.0,0.019295450522216318,0.2694282173836077,0.0,0.2851832182687201,0.0,0.03593556381660471,0.18728978580279693,2915.142857142859,0.0,2625.975744315211,2937.711093961137,311.7353496459259,0.0,0.0,0.0,4979.305878175283,6116.250276858797,0.009998096113164195,-1.4478823,0.1720055
8781.0,8160.190476190482,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.018448923812777587,0.014576927457009453,0.0,0.0,0.08586721330144631,0.061382530463500735,0.0,0.01947386402459857,0.2419997722355085,0.0,0.320692404054208,0.0,0.02175150893975629,0.21580685571119465,3729.5918367346967,0.0,3305.941223490987,3866.250783455082,560.3095599640951,0.0,0.0,0.0,7099.899600456625,8534.833996647301,-0.0032297580751635213,-1.4478823,0.1720055
10351.0,9447.571428571435,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.011399864747367405,0.01111003767751908,0.0,0.0,0.07293981257849483,0.07361607574147426,0.0,0.02627765433291469,0.25582069365278715,0.0,0.3084726113418993,0.0,0.014298135445850645,0.2260651144816926,4729.850340136058,0.0,4025.4320942284603,4835.38007893318,809.9479847047196,0.0,0.0,0.0,8665.015134213498,9429.77941192148,-0.00943446584331157,7.4710283,-3.5040462
8289.0,9000.428571428576,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.009892628785136928,0.016527928580045845,0.0,0.0,0.017854988539027627,0.10592351308963686,0.0,0.020147183013632525,0.3201833755579684,0.0,0.21860296778863555,0.0,0.01737242128121607,0.2734949933647002,5712.721088435377,0.0,4584.1834048895425,5544.554854670179,960.3714497806368,0.0,0.0,0.0,8888.624139107971,8906.379698791814,-0.006983791880919072,-1.4478823,0.17200552
8799.0,8160.809523809528,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.006364359586316627,0.024093647005341515,0.0,0.0,0.06750767132628707,0.08069098761222866,0.0,0.031367200818274814,0.28412319581770656,0.0,0.2807137174678941,0.0,0.008069098761222866,0.2170701216047278,6615.353741496602,0.0,4971.086739963344,5982.822300467934,1011.7355605045896,0.0,0.0,0.0,8403.414361760573,8081.131150751101,0.003242544164747503,-1.4478823,0.1720055
6745.0,8151.857142857149,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.006078576723498888,0.01541882876204596,0.0,0.0,0.0413639733135656,0.08510007412898442,0.0,0.02357301704966642,0.3476649369903632,0.0,0.21927353595255744,0.0,0.005485544848035582,0.2560415122312824,7479.244897959187,0.0,5303.821453511178,6341.272410047038,1037.4509565358594,0.0,0.0,0.0,8235.70954526241,8124.187664896039,0.010910756507170534,-1.4478823,0.17200553
9597.0,9416.000000000007,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.007710742940502241,0.026779201833906432,0.0,0.0,0.09565489215379806,0.07908721475461082,0.0,0.02156924038762113,0.2349692612274669,0.0,0.29269563405230803,0.0,0.013858497447118891,0.2276753152026675,8329.829931972794,0.0,5721.243487097066,6843.662249585618,1122.4187624885526,0.0,0.0,0.0,9022.569854513882,9357.280103216895,0.006757844154600259,-1.4478823,0.1720055
11351.0,10903.523809523816,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.009074090388512023,0.033565324641000795,0.0,0.0,0.0999911902035063,0.09241476521892343,0.0,0.02140780547969342,0.2108184300942648,0.0,0.2767157078671483,0.0,0.014712360144480663,0.2413003259624703,9034.340136054427,0.0,6233.243646327929,7500.7431271297055,1267.4994808017764,0.0,0.0,0.0,10276.539161090552,11093.98799314247,-0.002238597699885192,-1.4478823,0.1720055
12310.0,12318.571428571435,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.010316815597075549,0.04695369618196588,0.0,0.0,0.0983753046303818,0.07489845653939886,0.0,0.01933387489845654,0.20479285134037367,0.0,0.2859463850528026,0.0,0.012428919577579205,0.2469536961819659,9628.394557823134,0.0,6819.957298570938,8274.30944563069,1454.3521470597516,0.0,0.0,0.0,11637.894007249106,12240.656705841413,-0.00721317915409933,-1.4478823,0.1720055
12384.0,12135.619047619055,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.008155684754521964,0.03690245478036176,0.0,0.0,0.12645348837209305,0.08850129198966407,0.0,0.02406330749354005,0.20195413436692505,0.0,0.2464470284237726,0.0,0.017441860465116282,0.25008074935400515,10012.401360544221,0.0,7321.2646045869415,8890.157255647257,1568.892651060315,4045.016292340917,0.0,0.0,11969.710700924235,12103.41325341521,-0.005308764991713403,-1.4478823,0.1720055
10857.0,10689.095238095244,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.0061711338307082995,0.04200055263885051,0.0,0.0,0.14055448098001289,0.08344846642718984,0.0,0.020908169844340057,0.1700285530072764,0.0,0.27245095330201713,0.0,0.018052869116698903,0.246384820852906,10253.639455782317,5924.352607709755,7632.57767018533,9175.462611238037,1542.8849410527073,4014.9198938217514,13954.192395353257,-2105.487179933748,11115.967058956627,10770.027291084421,0.002178312354033838,35.73452,11.440168
8881.0,8848.666666666673,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.011372593176444094,0.056637766017340385,0.0,0.0,0.11406373156176107,0.10100213939871636,0.0,0.025897984461209327,0.16980069811958112,0.0,0.2679878392072965,0.0,0.017903389257966446,0.2353338587996847,10351.904761904765,6311.463718820866,7742.962595772784,9123.878945044169,1380.9163492713851,3871.2356501090167,14053.9350190389,-1431.007581397167,9604.43346404849,8863.541759409969,0.009920093931560079,-1.4478823,0.1720055
6172.0,7065.571428571432,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.007453013609850939,0.06140635126377188,0.0,0.0,0.12005832793259885,0.08554763447828903,0.0,0.03904731043421905,0.19507453013609846,0.0,0.21613739468567725,0.0,0.007939079714841219,0.26733635774465325,10196.721088435379,6594.540816326534,7682.4852571568945,8800.276457351612,1117.791200194718,3693.5624310384646,13981.665678403464,-792.5840457503955,7911.858773712472,6993.546276908572,0.009331237439044198,-1.4478823,0.1720055
5931.0,5474.19047619048,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.01736638003709324,0.04805260495700557,0.0,0.0,0.18125105378519646,0.10183780138256618,0.0,0.02158152082279548,0.08952959028831563,0.0,0.35643230483898164,0.0,0.007250042151407857,0.176698701736638,9633.605442176873,6777.099773242635,7488.282167419907,8279.113837783434,790.8316703635273,3542.3752387711884,13861.850250785012,-307.65070429974185,6286.746575358723,5398.586102986815,-0.004090016294656733,-1.4478823,0.1720055
4422.0,3965.9047619047647,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.0135685210312076,0.02985074626865672,0.0,0.0,0.2568973315241972,0.10945273631840796,0.0,0.01922207146087743,0.08050655811849841,0.0,0.36974219810040704,0.0,0.030529172320217093,0.09023066485753052,8642.517006802722,6864.000000000005,7182.752524170926,7605.195589146381,422.44306497545494,3455.469671557866,13774.939343115737,-46.93934311572775,4739.518699720924,3997.350375101591,-0.02190042801662612,-1.4478823,0.1720055
2384.0,2666.8095238095257,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.04320469798657718,0.04278523489932886,0.0,0.0,0.20847315436241606,0.21728187919463088,0.0,0.028523489932885907,0.028523489932885907,0.0,0.3309563758389262,0.0,0.015939597315436243,0.08431208053691275,7263.693877551021,6873.893424036285,6795.94056928519,6835.443109618923,39.50254033373312,3440.1721871778,13754.237798391885,-6.45095031931487,3357.7125824461145,2682.026616682136,-0.02470218176738034,-1.4478823,0.1720055
1102.0,1384.8571428571438,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.019056261343012703,0.0852994555353902,0.0,0.0,0.1515426497277677,0.24954627949183306,0.0,0.04083484573502722,0.08439201451905626,0.0,0.19147005444646095,0.0,0.03357531760435572,0.1442831215970962,5727.8707482993195,6823.374149659868,6337.76160838968,5987.570419724553,-350.1911886651269,3499.5693486944606,13822.512847048789,-175.76454772905345,2042.4756227199618,1535.3204902710613,0.013479436458072638,-1.4478823,0.1720055
810.0,745.1904761904768,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.056790123456790124,0.09382716049382717,0.0,0.0,0.17160493827160495,0.17901234567901236,0.0,0.050617283950617285,0.18271604938271604,0.0,0.08024691358024691,0.0,0.028395061728395062,0.15679012345679014,4307.312925170067,6757.891156462588,5869.1823101875425,5173.4776505559075,-695.704659631635,3592.994442767711,13943.88004199801,-428.0977290728342,1177.618858366934,783.1318175909068,0.11148443045311954,-1.4478823,0.1720055
854.0,707.9047619047625,6.240000000000002,6.792499999999998,1.8587360000000002,27211.403875943695,27323.04094284952,27103.47591596964,27197.746114268535,0.3225806451612903,0.0,0.0,0.043325526932084316,0.05737704918032788,0.0,0.0,0.11124121779859483,0.17798594847775176,0.0,0.02576112412177986,0.21662763466042154,0.0,0.1990632318501171,0.0,0.026932084309133488,0.14168618266978922,3144.346938775508,6703.868480725627,5440.898853901387,4481.016062466774,-959.882791434613,3705.0533208564066,14113.97512243844,-706.2381609871863,864.4761273921486,566.0983718887336,0.11901750899173578,-1.4478823,0.1720055
881.0,1027.5238095238103,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.0170261066969353,0.11237230419977297,0.0,0.0,0.10556186152099886,0.08740068104426787,0.0,0.030646992054483537,0.3813847900113507,0.0,0.07150964812712826,0.0,0.03291713961407492,0.1611804767309875,2281.768707482991,6652.57823129252,5077.9092448574065,3946.1472887651958,-1131.7619560922108,3861.788951141261,14376.156133575041,-1070.9996709900015,973.1745821465903,833.7802334657282,-0.023154401881801557,-1.4478823,0.1720055
1354.0,1289.000000000001,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.01994091580502216,0.08050221565731168,0.0,0.0,0.1307237813884786,0.17946824224519942,0.0,0.033973412112259974,0.2651403249630724,0.0,0.0878877400295421,0.0,0.036927621861152136,0.1654357459379616,1683.8843537414937,6549.106575963722,4768.806926861084,3535.0386119657283,-1233.768314895356,4052.661627654097,14654.429831271917,-1556.2166793444721,1183.724860715531,1380.6271242643231,-0.06283494702814381,13.644406,-9.145519
1929.0,1792.5238095238105,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.027475375842405392,0.04976671850699845,0.0,0.0,0.11923276308968378,0.17522032141005706,0.0,0.05080352514256091,0.14670813893208914,0.0,0.2695697252462416,0.0,0.05235873509590461,0.1088646967340591,1373.4013605442144,6350.086167800457,4527.808427782861,3265.6749602911646,-1262.1334674916966,4170.238545438653,14690.563258677763,-1990.3909230768495,1589.5908265877176,1958.8754498158758,-0.03480849655906139,4.6096773,-3.5696623
1925.0,2314.1428571428587,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.01818181818181818,0.028571428571428567,0.0,0.0,0.1122077922077922,0.17246753246753244,0.0,0.02753246753246753,0.13350649350649352,0.0,0.3096103896103896,0.0,0.016623376623376623,0.1812987012987013,1323.020408163262,6071.702947845808,4349.789475559816,3118.69235237929,-1231.0971231805265,4188.240487988362,14448.183923822531,-2304.778028130915,2072.6255136244786,2401.592375226694,0.007457026175679673,-1.4478823,0.1720055
2993.0,2663.9523809523826,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.04644169729368527,0.014366855997327097,0.0,0.0,0.11827597728032074,0.1389909789508854,0.0,0.02539258269295022,0.14700968927497493,0.0,0.3207484129635817,0.0,0.020380888740394253,0.1683929168058804,1505.7482993197245,5748.673469387758,4215.072188246185,3048.49268750364,-1166.579500742545,4181.251902157092,14111.177273701942,-2613.830334926427,2466.8434251764143,2604.233240941739,0.03312201172796808,-1.4478823,0.1720055
2724.0,2586.1428571428587,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.01725403817914831,0.023494860499265784,0.0,0.0,0.16005873715124816,0.12812041116005873,0.0,0.02753303964757709,0.18135095447870775,0.0,0.2955212922173275,0.0,0.026064610866372986,0.1406020558002937,1768.741496598636,5443.231292517009,4085.657878665342,2977.1558621968697,-1108.5020164684724,4186.388287276838,13816.007867070686,-2929.5452820366672,2546.3763798207106,2514.9191300728367,0.027483533155452076,-1.4478823,0.1720055
2441.0,2328.4761904761917,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.02294141745186399,0.02458009012699713,0.0,0.0,0.12576812781646865,0.1614092585006145,0.0,0.02498975829578042,0.1925440393281442,0.0,0.20565342072920934,0.0,0.04916018025399427,0.1929537074969275,2000.2517006802689,5165.501133786851,3946.8003800798333,2877.114446299765,-1069.6859337800684,4180.64461585194,13526.790365490731,-3195.7880979170295,2401.109586924365,2208.9949735162672,-0.007473518010198983,-1.4478823,0.1720055
1652.0,2092.1904761904775,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.029661016949152543,0.010290556900726392,0.0,0.0,0.046004842615012115,0.06598062953995157,0.0,0.03329297820823245,0.3069007263922518,0.0,0.18765133171912832,0.0,0.0387409200968523,0.2814769975786925,2152.346938775507,4876.945578231294,3800.9655300384866,2756.106625169496,-1044.8589048689905,4094.845520563351,13066.636619357996,-3312.7454628954074,2195.1635131017733,1953.4347934220677,-0.04392022790383933,12.143309,-8.218617
2118.0,1901.6666666666683,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.04390934844192634,0.013692162417374882,0.0,0.0,0.08876298394711993,0.15486307837582625,0.0,0.02785646836638338,0.1789423984891407,0.0,0.2355996222851747,0.0,0.02785646836638338,0.22851746931067046,2239.870748299317,4519.120181405898,3652.2945066468715,2624.4238596003315,-1027.87064704654,3859.2500824855333,12237.620346376963,-3199.379983565169,1999.4989488117033,2126.572831929931,-0.03293767519932342,-1.4478823,0.1720055
2964.0,2633.8095238095257,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.021592442645074227,0.006072874493927126,0.0,0.0,0.16396761133603238,0.1346153846153846,0.0,0.03643724696356275,0.1902834008097166,0.0,0.19230769230769232,0.0,0.03609986504723347,0.21862348178137653,2360.054421768705,4125.32426303855,3572.904422966523,2625.8699494460216,-947.0344735205013,3362.584342444798,10850.492947928145,-2599.844421851046,2422.3726654769184,2983.3341230371548,0.005063154138823647,15.324232,-10.181488
3030.0,4520.476190476194,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.042574257425742584,0.01782178217821782,0.0,0.0,0.09702970297029703,0.16831683168316833,0.0,0.02838283828382838,0.2095709570957096,0.0,0.15907590759075907,0.0,0.05676567656765676,0.22046204620462045,2675.244897959182,3753.9863945578245,3646.4817576487044,2917.71353141899,-728.7682262297144,2730.770312097682,9215.52701875319,-1707.5542296375397,3821.1083488097684,4389.226501279378,0.01942897731249526,-1.4478823,0.1720055
6776.0,6177.857142857147,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.01874262101534829,0.030696576151121605,0.0,0.0,0.13193624557260922,0.09755017709563164,0.0,0.03423848878394333,0.23834120425029515,0.0,0.2539846517119244,0.0,0.045749704840613935,0.1487603305785124,3177.2312925170054,3470.2834467120197,3842.3387105680613,3419.8064486497447,-422.53226191831664,2232.130451218994,7934.544349150008,-993.9774557259684,5392.274211508021,5814.673657996929,0.01219980613501852,-1.4478823,0.1720055
8364.0,6641.190476190481,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.019010043041606885,0.036226685796269725,0.0,0.0,0.1010282161645146,0.09995217599234817,0.0,0.025466284074605453,0.2400765184122429,0.0,0.28383548541367765,0.0,0.029650884744141563,0.16475370636059306,3756.5238095238087,3277.526077097508,4058.179007964091,3915.8490230332054,-142.32998493088553,1972.924398089407,7223.3748732763215,-668.3227190813063,6224.885054629661,6695.05563544264,-0.0020459189985396115,-1.4478823,0.1720055
6431.0,7029.904761904765,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.011662260923651064,0.036386254081791324,0.0,0.0,0.07044005597885243,0.07837039340693516,0.0,0.03949619032809827,0.23511118022080546,0.0,0.32654330586222985,0.0,0.02208054734877935,0.1799098118488571,4428.156462585034,3190.9183673469406,4286.655566724089,4395.298490117816,108.64292339372696,1969.0674674139732,7129.053302174887,-747.2165674810058,6761.56485947973,6891.71479885404,-0.012298712479115922,-1.4478823,0.1720055
5005.0,6681.857142857147,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.015384615384615384,0.02677322677322677,0.0,0.0,0.028371628371628373,0.06133866133866134,0.0,0.029770229770229768,0.4283716283716284,0.0,0.16923076923076924,0.0,0.011388611388611391,0.22937062937062935,5083.8231292517,3172.6462585034033,4470.291048821566,4747.302853824584,277.0118050030187,2065.195736109806,7303.037730723016,-957.745213716209,6708.426381731341,6861.811073548962,-0.010467286937067817,-1.4478823,0.1720055
8251.0,6723.428571428576,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.015876863410495698,0.0242394861228942,0.0,0.0,0.07611198642588778,0.07417282753605624,0.0009695794449157678,0.03054175251484668,0.3051751302872379,0.0,0.25039389164949705,0.0,0.01357411222882075,0.208944370379348,5772.6462585034005,3232.1337868480746,4642.587817004841,5051.487527141678,408.8997101368368,2215.601267339955,7663.336321527984,-1199.0687478318355,6718.4278415294975,7325.232054400995,0.0016773130882675204,-1.4478823,0.1720055
8312.0,8937.142857142862,6.1599999999999975,6.979999999999999,2.6217230000000016,28512.32508905404,28617.91545988575,28385.50536429404,28501.1038923338,0.32142857142857145,0.0,0.0,0.018647738209817133,0.03946102021174206,0.0,0.0,0.06953801732435033,0.09203561116458132,0.0009624639076034648,0.02634744947064485,0.24723291626564006,0.0,0.24254090471607315,0.0,0.01732435033686237,0.2459095283926853,6673.122448979591,3468.859410430841,4970.206332436022,5649.555710129201,679.3493776931782,2554.5694082063706,8577.998226843582,-1640.2794059819003,8197.571185271741,8636.334568546617,0.009752051221745823,-1.4478823,0.1720055
